Year,Region,Acc-ID,y,Budget y,Budget y+1,Slack,Realized_1yr_lag,Realized_2yr_lag,ds,y(t-1),y(t-2),y(t-3),yhat
2022,UR,54,6091.5274,4890.523,3832.793,-1201.0043999999998,8927.87058,9846.402,2022-01-01,8927.87058,9846.402,16639.445,7774.441
2022,UR,55,0.0,480.0,0.0,480.0,0.0,0.0,2022-01-01,0.0,1601.3,1680.511,-521.6292
2022,UR,56,7176.84455,8367.5,8779.4,1190.6554500000002,8939.79081,7425.535,2022-01-01,8939.79081,7425.535,8300.296,5139.406
2022,UR,57,2907.1241,1759.5,1725.5,-1147.6241,1405.1183500000002,1141.38905,2022-01-01,1405.1183500000002,1141.38905,2341.611,-375.85468
2022,VD,50,297691.5,486468.3000000001,587323.6,188776.80000000005,295122.2,221882.5,2022-01-01,295122.2,221882.5,236309.7,271557.16
2022,VD,52,68701.3,0.0,0.0,0.0,63995.9,46026.7,2022-01-01,63995.9,46026.7,22847.7,23982.062
2022,VD,54,6551.5,0.0,0.0,0.0,12511.3,12781.4,2022-01-01,12511.3,12781.4,13017.7,4990.0273
2022,VD,56,93072.9,0.0,0.0,0.0,94056.1,61194.8,2022-01-01,94056.1,61194.8,57779.5,71488.07
2022,VD,57,8944.8,0.0,0.0,0.0,10328.8,16832.7,2022-01-01,10328.8,16832.7,10815.9,-9308.188
2022,VS,50,252425.59716,258561.9,300832.9,6136.302839999989,257650.52525,241522.14691,2022-01-01,257650.52525,241522.14691,216981.67106,159477.45
2022,VS,54,35887.078,54499.6,53709.8,18612.522,28249.754,44281.61595,2022-01-01,28249.754,44281.61595,34202.738,26599.104
2022,VS,56,171079.87495,201402.5,191141.9,30322.62505,157047.72102,143996.53079,2022-01-01,157047.72102,143996.53079,135594.13541,145210.02
2022,VS,57,12622.47875,14700.0,19000.0,2077.52125,9340.3673,11275.2965,2022-01-01,9340.3673,11275.2965,13979.706,6975.8457
2022,ZG,50,80846.0,93045.0,99908.96,12199.0,60222.3,64212.96,2022-01-01,60222.3,64212.96,78821.36,-16982.121
2022,ZG,54,2309.5,3200.0,3200.0,890.5,15598.2,1985.1,2022-01-01,15598.2,1985.1,2237.4,6261.059
2022,ZG,56,12626.9,16076.0,22815.0,3449.1000000000004,15990.3,8989.2,2022-01-01,15990.3,8989.2,11144.31,4949.773
2022,ZG,57,3145.8,6025.0,7450.0,2879.2,2149.0,2936.7,2022-01-01,2149.0,2936.7,6406.24,1699.9337
2022,ZH,50,873716.9784,967375.1,913950.787,93658.12159999995,993936.5,994966.0,2022-01-01,993936.5,994966.0,919621.28,1114742.1
2022,ZH,51,21.94095,200.0,0.0,178.05905,529.8,102.0,2022-01-01,529.8,102.0,6.18,-5.927653
2022,ZH,52,34348.82705,80877.0,91152.512,46528.17295,46704.8,30685.0,2022-01-01,46704.8,30685.0,21255.8,-5408.5425
2022,ZH,54,13862.4841,21140.0,23391.8,7277.5159,180012.6,16958.0,2022-01-01,180012.6,16958.0,15669.37,-4232.6064
2022,ZH,55,734.8,0.0,0.0,0.0,333.2,27.0,2022-01-01,333.2,27.0,444.02,318.77213
2022,ZH,56,169159.52768,180931.0,163539.9,11771.47232,194313.7,230291.0,2022-01-01,194313.7,230291.0,193110.78,29736.107
2022,ZH,57,49016.65658,58112.0,58059.0,9095.343419999996,58785.0,61434.0,2022-01-01,58785.0,61434.0,63243.42,61602.215
