Ref-ID,Acc-ID,Name,Realized,Budget y+1,Region,Year
HRM2_BI0010,10,Finanzvermögen,2383292.986,0.0,ZG,2022
HRM2_BI0014,14,Verwaltungsvermögen,519272.89999999997,0.0,ZG,2022
HRM2_BI0020,20,Fremdkapital,985739.9900000001,0.0,ZG,2022
HRM2_BI0029,29,Eigenkapital,1916825.9,0.0,ZG,2022
HRM2_ER0030,30,Personalaufwand,5986496.39758,6227641.04803,ZH,2022
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,3432345.61366,3520616.99559,ZH,2022
HRM2_neu_ER0033,33,Abschreibungen VV,589693.08896,573729.545,ZH,2022
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,40737.64011,4082.5,ZH,2022
HRM2_ER0036,36,Transferaufwand,7736885.73527,7544495.562,ZH,2022
HRM2_ER0037,37,Durchlaufende Beiträge,254459.49666,245295.7,ZH,2022
HRM2_ER0039,39,Interne Verrechungen,0.0,0.0,ZH,2022
HRM2_neu_ER0040,40,Fiskalertrag,7843917.20414,7539410.1,ZH,2022
HRM2_ER0041,41,Regalien und Konzessionen,838448.387,695793.0,ZH,2022
HRM2_ER0042,42,Entgelte,3332781.3870900003,3406565.32595,ZH,2022
HRM2_neu_ER0043,43,Verschiedene Erträge,318766.918,323404.30595,ZH,2022
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,12664.37028,53116.988,ZH,2022
HRM2_ER0046,46,Transferertrag,5592016.492640001,5401641.998,ZH,2022
HRM2_ER0047,47,Durchlaufende Beiträge,254459.49664,245295.7,ZH,2022
HRM2_ER0049,49,Interne Verrechnungen,0.0,0.0,ZH,2022
HRM2_neu_ER0034,34,Finanzaufwand,75252.64048,81874.95195,ZH,2022
HRM2_neu_ER0044,44,Finanzertrag,466040.70803,419017.292,ZH,2022
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,0.0,0.0,ZH,2022
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,0.0,0.0,ZH,2022
HRM2_IR0050,50,Sachanlagen,873716.9784,913950.787,ZH,2022
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,21.94095,0.0,ZH,2022
HRM2_IR0052,52,Immaterielle Anlagen,34348.82705,91152.512,ZH,2022
HRM2_IR0054,54,Darlehen,13862.4841,23391.8,ZH,2022
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,734.8,0.0,ZH,2022
HRM2_IR0056,56,Eigene Investitionsbeiträge,169159.52768,163539.9,ZH,2022
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,49016.65658,58059.0,ZH,2022
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,ZH,2022
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,1478.6951000000001,100.0,ZH,2022
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,21.94095,0.0,ZH,2022
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,ZH,2022
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,50149.72532,82696.6,ZH,2022
HRM2_IR0064,64,Rückzahlung von Darlehen,54899.46744,32727.255,ZH,2022
HRM2_IR0065,65,Übertragung von Beteiligungen,26.108,0.0,ZH,2022
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,14630.93652,58.0,ZH,2022
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,49016.656579999995,58059.0,ZH,2022
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,ZH,2022
HRM2_BI0010,10,Finanzvermögen,8381527.706149999,0.0,ZH,2022
HRM2_BI0014,14,Verwaltungsvermögen,16432664.834970001,0.0,ZH,2022
HRM2_BI0020,20,Fremdkapital,12982881.6349,0.0,ZH,2022
HRM2_BI0029,29,Eigenkapital,11831310.90622,0.0,ZH,2022
